177
7.5192193941339965e+18	-4.8074519644147242e+13	1.0132957091117871e+08	-3.9377603110907700e+01
-1.8570526281525507e+18	1.3209344252703797e+13	-3.2188738753926847e+07	5.7587230600363512e+01
3.7039503997038931e+17	-2.6501068341159307e+12	5.4510813826309238e+06	2.7809906190738779e+01
-1.3856952274704922e+17	1.2974908810243008e+12	-4.7549518477755077e+06	3.6605391598709247e+01
-6.8849987902353170e+15	1.8487620714211108e+11	-1.6214238893346300e+06	3.3663673111370564e+01
-2.8762653340077112e+16	3.8623727573227222e+11	-2.2391969973765463e+06	3.4295446366071424e+01
-1.6595351286909590e+16	2.6424460540464380e+11	-1.8314864644352181e+06	3.3841244546063528e+01
-1.4063384599985056e+16	2.3659033932918491e+11	-1.7308060413051816e+06	3.3719062702895911e+01
-1.0509281908863520e+16	1.9430412339240179e+11	-1.5631008834773863e+06	3.3497359094608278e+01
-8.1542586295388100e+15	1.6378101512626416e+11	-1.4312323868322778e+06	3.3307455975351658e+01
-6.2540581492892070e+15	1.3695243568308714e+11	-1.3049698016612064e+06	3.3109380630017675e+01
-4.8136694851732240e+15	1.1479892033567653e+11	-1.1913943817127366e+06	3.2915289898228103e+01
-3.7010015380964165e+15	9.6156888964744858e+10	-1.0872826580106115e+06	3.2721476059014392e+01
-2.8464671113993285e+15	8.0560576681990570e+10	-9.9239864896356966e+05	3.2529059308831840e+01
-2.1890155821311170e+15	6.7489215955126534e+10	-9.0577098459314997e+05	3.2337690499032490e+01
-1.6834688351654100e+15	5.6539998484966827e+10	-8.2672431289338332e+05	3.2147467580550270e+01
-1.2946647797613532e+15	4.7366874803746826e+10	-7.5458326317833154e+05	3.1958352391626356e+01
-9.9566015704506275e+14	3.9682136773353958e+10	-6.8874793922995101e+05	3.1770348156815025e+01
-7.6571106861015850e+14	3.3244187384687275e+10	-6.2866624518608861e+05	3.1583445478065855e+01
-5.8886987831602712e+14	2.7850770420648651e+10	-5.7383560589969601e+05	3.1397638779232793e+01
-4.5287080954381256e+14	2.3332406538440529e+10	-5.2379699814463087e+05	3.1212921306910243e+01
-3.4828121361415562e+14	1.9547122656600704e+10	-4.7813160813855531e+05	3.1029286656731465e+01
-2.6784688548057209e+14	1.6375977584992550e+10	-4.3645719167761365e+05	3.0846728311807464e+01
-2.0598903578717919e+14	1.3719328501804745e+10	-3.9842491613950470e+05	3.0665239785307392e+01
-1.5841732686221200e+14	1.1493699214215683e+10	-3.6371643191844225e+05	3.0484814577982686e+01
-1.2183230333019061e+14	9.6291574530538197e+09	-3.3204121217473003e+05	3.0305446190762552e+01
-9.3696540875755359e+13	8.0671173974933357e+09	-3.0313412119485682e+05	3.0127128119693875e+01
-7.2058650317853625e+13	6.7584987668104515e+09	-2.7675319593802758e+05	2.9949853854783647e+01
-5.5417928535188156e+13	5.6621845643844528e+09	-2.5267762104934442e+05	2.9773616876692902e+01
-4.2620269116139562e+13	4.7437290408314877e+09	-2.3070588071977193e+05	2.9598410652500849e+01
-3.2778113187338828e+13	3.9742752832462606e+09	-2.1065407197160050e+05	2.9424228630466999e+01
-2.5208888220152871e+13	3.3296484221229324e+09	-1.9235436529166944e+05	2.9251064233734720e+01
-1.9387664908570988e+13	2.7895959649852867e+09	-1.7565359978532454e+05	2.9078910853193257e+01
-1.4910748356449965e+13	2.3371513877100883e+09	-1.6041200115953619e+05	2.8907761840078273e+01
-1.1467678209464109e+13	1.9581009867984219e+09	-1.4650201188663259e+05	2.8737610499511675e+01
-8.8196955971171309e+12	1.6405372380795560e+09	-1.3380722378264338e+05	2.8568450086150747e+01
-6.7831833432997441e+12	1.3744846303605354e+09	-1.2222140429454556e+05	2.8400273806577584e+01
-5.2169307709825352e+12	1.1515862097810173e+09	-1.1164760822125684e+05	2.8233074830008199e+01
-4.0123398168901035e+12	9.6484099038343406e+08	-1.0199736779472450e+05	2.8066846317188610e+01
-3.0858930792383232e+12	8.0838397070680356e+08	-9.3189954117192668e+04	2.7901581471402185e+01
-2.3733613991838315e+12	6.7730184465297365e+08	-8.5151703911730263e+04	2.7737273622801805e+01
-1.8253491891198975e+12	5.6747860904371810e+08	-7.7815405645505787e+04	2.7573916351600108e+01
-1.4038685381186033e+12	4.7546621228890622e+08	-7.1119739516703077e+04	2.7411503653276920e+01
-1.0797044836593523e+12	3.9837617453720468e+08	-6.5008765933207076e+04	2.7250030138119385e+01
-8.3038872834801343e+11	3.3378877062218261e+08	-5.9431457298656147e+04	2.7089491241887309e+01
-6.3864129246503162e+11	2.7967692202421808e+08	-5.4341268138793814e+04	2.6929883402726350e+01
-4.9117205931158765e+11	2.3434241170604134e+08	-4.9695739075226433e+04	2.6771204138085306e+01
-3.7775913001365454e+11	1.9636242779515865e+08	-4.5456130808337497e+04	2.6613451936304081e+01
-2.9054010157181403e+11	1.6454477380148309e+08	-4.1587085548577641e+04	2.6456625883854851e+01
-2.2346712524072745e+11	1.3789035667255667e+08	-3.8056314581664526e+04	2.6300724974317088e+01
-1.7188793871429797e+11	1.1556179226328123e+08	-3.4834312180084016e+04	2.6145747112992538e+01
-1.3222377229857074e+11	9.6857152602276623e+07	-3.1894097065169735e+04	2.5991687922712380e+01
-1.0172172393689685e+11	8.1188028462392658e+07	-2.9210982711669531e+04	2.5838539549097927e+01
-7.8264355614650360e+10	6.8061203188737452e+07	-2.6762376948824713e+04	2.5686289733501614e+01
-6.0223240136505066e+10	5.7063335126495719e+07	-2.4527609332210224e+04	2.5534921417630308e+01
-4.6346261649988831e+10	4.7848135760284781e+07	-2.2487782496190084e+04	2.5384413061612733e+01
-3.5670848111743462e+10	4.0125612423940718e+07	-2.0625641778589263e+04	2.5234739701359796e+01
-2.7457144441257355e+10	3.3653020099258929e+07	-1.8925456613153845e+04	2.5085874586644021e+01
-2.1136539674961903e+10	2.8227235367385682e+07	-1.7372907922791637e+04	2.4937791095495690e+01
-1.6272032155897816e+10	2.3678323682208657e+07	-1.5954977643214192e+04	2.4790464554051063e+01
-1.2527730370966238e+10	1.9864117438845485e+07	-1.4659839047507936e+04	2.4643873636215353e+01
-9.6454043811903973e+09	1.6665655942295535e+07	-1.3476748726102989e+04	2.4498001137816573e+01
-7.4264741907347946e+09	1.3983361993416991e+07	-1.2395942480051452e+04	2.4352834082581087e+01
