177
2.3914898472877390e+04	-3.2854978932545532e+03	1.4291765559272284e+02	2.3837161468204027e-01
2.1856477093219826e+04	-3.1342105189816029e+03	1.3921127654571865e+02	2.6863905703821778e-01
1.9884117548108290e+04	-2.9762970445554588e+03	1.3499692231077194e+02	3.0612959140026863e-01
1.7991520370676444e+04	-2.8112316659395879e+03	1.3019812350623315e+02	3.5263332658597535e-01
1.6174754578316037e+04	-2.6386234555414876e+03	1.2473170722918385e+02	4.1033955590355653e-01
1.4429812457472193e+04	-2.4580274112741408e+03	1.1850133224703421e+02	4.8198669999554378e-01
1.2752467313844454e+04	-2.2689174767055147e+03	1.1139435379989058e+02	5.7101629498285433e-01
1.1144841911589516e+04	-2.0714745999395409e+03	1.0331127475860342e+02	6.8132020981275687e-01
9.6228160151541124e+03	-1.8678438533920955e+03	9.4230071204712402e+01	8.1631661774795461e-01
8.2078525819908664e+03	-1.6616236410480724e+03	8.4211726093573461e+01	9.7854972707810139e-01
6.9101380625047632e+03	-1.4555939181617759e+03	7.3308391532385571e+01	1.1708888111153501e+00
5.7260548419596644e+03	-1.2508091537006803e+03	6.1502689864423196e+01	1.3977523544713926e+00
4.6490549951755847e+03	-1.0479027474011816e+03	4.8760190460387733e+01	1.6644948623811346e+00
3.6778440823663782e+03	-8.4857930791339641e+02	3.5124349194174670e+01	1.9754403412724140e+00
2.8151389655502658e+03	-6.5570610417757223e+02	2.0750927734085341e+01	2.3324888070826724e+00
2.0638024545374669e+03	-4.7272395854806484e+02	5.8963030626252788e+00	2.7344585791804210e+00
1.4246208254314965e+03	-3.0314841891524674e+02	-9.0998849442080498e+00	3.1765145801485568e+00
8.9543884541528200e+02	-1.5021279052411771e+02	-2.3832879965865704e+01	3.6496137190731170e+00
4.7117494167789846e+02	-1.6644179405508737e+01	-3.7849764047522420e+01	4.1399311115432518e+00
1.4428724515581376e+02	9.5462529353499747e+01	-5.0665494834673730e+01	4.6282841501403293e+00
-9.4657812620477500e+01	1.8473052458762879e+02	-6.1782101928763019e+01	5.0897371526422805e+00
-2.5645041260849945e+02	2.5057526425994453e+02	-7.0714380543145467e+01	5.4936448990672631e+00
-3.5253357476009205e+02	2.9317181365850053e+02	-7.7009156790555309e+01	5.8037185909854347e+00
-3.9445976418593477e+02	3.1341958491939425e+02	-8.0268632921090344e+01	5.9786215388808577e+00
-3.9504503273088187e+02	3.1372748635865497e+02	-8.0322627107244884e+01	5.9817777135163634e+00
-3.6808436997827960e+02	2.9827665684016688e+02	-7.7371065975383857e+01	5.7938328288595562e+00
-3.2371842784885661e+02	2.7057947090083297e+02	-7.1607379747179252e+01	5.3940319368127545e+00
-2.6940474652800600e+02	2.3364261888520224e+02	-6.3234222170392357e+01	4.7613325775925457e+00
-2.1220266064532248e+02	1.9126591176738953e+02	-5.2769654439815326e+01	3.8999538844707953e+00
-1.5756693956462937e+02	1.4717422414795345e+02	-4.0908812737255516e+01	2.8364158081829283e+00
-1.0922245750044375e+02	1.0467395739730200e+02	-2.8454632537480141e+01	1.6199010557894464e+00
-6.9243807912280900e+01	6.6388171543896391e+01	-1.6233097513888964e+01	3.1945394899825175e-01
-3.8229435819497475e+01	3.4033489220764721e+01	-4.9821258127793726e+00	-9.8467840661104866e-01
-1.5732985519549930e+01	8.4680743378559331e+00	4.7022233389143970e+00	-2.2075103577901505e+00
-7.1759789722357170e-01	-1.0120243850199088e+01	1.2372700712996428e+01	-3.2625856036348404e+00
8.2155178009000291e+00	-2.2167030258093305e+01	1.7787946922032187e+01	-4.0740023170929520e+00
1.2399040104545893e+01	-2.8312782405908241e+01	2.0797394202812448e+01	-4.5652236093484904e+00
1.2891424028609654e+01	-2.9100737594263414e+01	2.1217712135298694e+01	-4.6399601624674132e+00
1.1866115183521277e+01	-2.7313356912136854e+01	2.0179088596598405e+01	-4.4387833107891472e+00
1.0029922521900499e+01	-2.3826410246326230e+01	1.7971840721807411e+01	-3.9730517651422002e+00
7.6278495913260196e+00	-1.8857307830106581e+01	1.4545358743319689e+01	-3.1854662842058410e+00
5.3010192931055560e+00	-1.3613809059755109e+01	1.0606627245839366e+01	-2.1992541836797064e+00
3.3179101426884472e+00	-8.7456161421057956e+00	6.6231009602814481e+00	-1.1127126314608318e+00
1.8052302101791493e+00	-4.7004821793038758e+00	3.0173351435234315e+00	-4.1339203134376890e-02
7.7008427150120107e-01	-1.6850320715090918e+00	8.9265128515769732e-02	9.0640145539668404e-01
1.3861560480115293e-01	3.1882652498805381e-01	-2.0303698782057262e+00	1.6537683220962585e+00
-1.9440053619686248e-01	1.4700118680950718e+00	-3.3568598297266443e+00	2.1632650774831657e+00
-3.3009927866131605e-01	1.9810113880339122e+00	-3.9982819108146499e+00	2.4316425547304434e+00
-3.4942652569271893e-01	2.0602942589849311e+00	-4.1066914464307471e+00	2.4810547723234828e+00
-3.0979276000805028e-01	1.8831857570722002e+00	-3.8428808554030942e+00	2.3500691012297024e+00
-2.4757442183361345e-01	1.5803151133291544e+00	-3.3514361059781015e+00	2.0842593166160697e+00
-1.8344630730609179e-01	1.2402579355862335e+00	-2.7503534919718722e+00	1.7301028859645746e+00
-1.2829869061054278e-01	9.2169523467703862e-01	-2.1369562109324551e+00	1.3364009833117172e+00
-8.6068710368018289e-02	6.5595717710112322e-01	-1.5795582451691708e+00	9.4667824271619649e-01
-5.5636223990768029e-02	4.4734722867846916e-01	-1.1028953566861333e+00	5.8362826839017368e-01
-3.4289849050065380e-02	2.8794792706514882e-01	-7.0613575971483389e-01	2.5443783029841538e-01
-1.9726408867288263e-02	1.6948268158257104e-01	-3.8492011718544067e-01	-3.5884980090012841e-02
-1.0179251054092665e-02	8.4883573317732885e-02	-1.3503740307500831e-01	-2.8191346310003412e-01
-4.2319531251727681e-03	2.7475089084160263e-02	4.9681444676573372e-02	-4.8003198843766420e-01
-7.5046786511091747e-04	-9.1337239144017954e-03	1.7799882352040211e-01	-6.2995353614438176e-01
1.1361251213390124e-03	-3.0744183539637947e-02	2.6051299387372867e-01	-7.3497348832141141e-01
1.9880708187300952e-03	-4.1374896786897875e-02	3.0473023467187854e-01	-7.9627901374654420e-01
2.2658809615371191e-03	-4.5151168965087647e-02	3.2184051895893773e-01	-8.2212123896844935e-01
1.9180409174784409e-03	-4.0000549437145969e-02	2.9641802762061165e-01	-7.8029435695674021e-01
2.1164833284578657e-03	-4.3201500901274746e-02	3.1362888193536881e-01	-8.1114075888475978e-01
-2.3466208338243882e-04	-1.8883056556851354e-03	7.1650356233965359e-02	-3.3870407489434495e-01
5.6727594678970365e-03	-1.1496470218762399e-01	7.9313103053813361e-01	-1.8731662596332272e+00
-1.8390707437733314e-02	3.8679629105118551e-01	-2.6943699645503885e+00	6.2068182712718398e+00

# Sn Atomic 5p radial function reproduced by FHI-AIMS
# Order: a x^3 + b x^2 + c x^1 + d
